IgnoreStatement,IncludeSC,IncludeSCname,IncludeRate,IncludeRateName,IncludeRatePeriodNumber,IncludeSeasonName,ExcludeMap,IncludeMap,Geo,statementCharge/chargeName,typeCode,type,docNumber,dpsCaseNumber,datePublished,effectivePeriod/startDate,effectivePeriod/expectedEndDate,statementCharge/servicePeriod/startDate,statementCharge/servicePeriod/expectedEndDate,dpsCompanyId,dpsPscNumber,serviceType,iedrOrgAbbreviation,statementCharge/chargesComponent,statementCharge/chargeValue,measurementDefinition/unitOfMeasure,measurementDefinition/measurementSource,measurementInterval/mode,measurementInterval/kind,measurementInterval/per,measurementDefinition/calculationMethod,sourceURL,dataDownloadURL,generalRuleRefs
,12,Multiple Dwelling - Space Heating,3EO,rate 3 Energy Only,,,,SC12,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,0.0135,kWh,energy,PERIOD,MONTH,1,by_metered_quantity,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,1,rate 1,,,,SC5,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,8.65,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,3,rate 3,,,,SC5,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,8.65,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,1,rate 2,1,Summer,,SC5,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,8.65,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,3,rate 4,1,Summer,,SC5,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,8.65,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,1,rate 2,2,Winter,,SC5,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,8.65,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,3,rate 4,2,Winter,,SC5,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,8.65,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,1,rate 1,,,,SC8,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,13.53,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,4,rate 4,,,,SC8,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,13.53,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,2,rate 2,1,Summer,,SC8,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,14.63,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,5,rate 5,1,Summer,,SC8,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,14.63,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,2,rate 2,2,Winter,,SC8,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,14.63,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,5,rate 5,2,Winter,,SC8,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,14.63,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,3,rate 3,1,Summer,,SC8,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,13.63,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,3,rate 3,2,Winter,,SC8,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,13.63,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,1,rate 1,,,,SC9,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,8.92,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,4,rate 4,,,,SC9,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,8.92,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,2,rate 2,1,Summer,,SC9,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,9.99,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,5,rate 5,1,Summer,,SC9,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,9.99,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,2,rate 2,2,Winter,,SC9,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,9.99,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,5,rate 5,2,Winter,,SC9,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,9.99,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,3,rate 3,1,Summer,,SC9,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,8.59,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,9,General - Large,3,rate 3,2,Winter,,SC9,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,8.59,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,1,rate 1,,,,SC12,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,5.22,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,4,rate 4,,,,SC12,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,5.22,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,2,rate 2,1,Summer,,SC12,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,5.17,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,5,rate 5,1,Summer,,SC12,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,5.17,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,2,rate 2,2,Winter,,SC12,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,5.17,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,5,rate 5,2,Winter,,SC12,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,5.17,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,3,rate 3,1,Summer,,SC12,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,5.25,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,12,Multiple Dwelling - Space Heating,3,rate 3,2,Winter,,SC12,J,Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,5.25,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,1,rate 1,,,,SC5,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,2.75,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,3,rate 3,,,,SC5,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,2.75,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,1,rate 2,1,Summer,,SC5,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,2.75,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,3,rate 4,1,Summer,,SC5,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,2.75,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,1,rate 2,2,Winter,,SC5,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,2.75,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,5,Electric Traction Systems,3,rate 4,2,Winter,,SC5,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,2.75,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,1,rate 1,,,,SC8,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,4.3,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,4,rate 4,,,,SC8,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,4.3,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,2,rate 2,1,Summer,,SC8,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,4.66,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,5,rate 5,1,Summer,,SC8,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,4.66,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,2,rate 2,2,Winter,,SC8,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,4.66,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
,8,Multiple Dwellings - Redistribution,5,rate 5,2,Winter,,SC8,"H,I",Market Supply Charge-Capacity,MSC CAP,Market Supply Charge-Capacity,115,,10/29/24,11/1/24,,11/1/24,12/1/24,3569014,10,Electric,CED,supply,4.66,kW,demand,PERIOD,MONTH,1,max,https://ets.dps.ny.gov/ets_web/search/searchSubmissionID.cfm?sub_id=2827551,https://ets.dps.ny.gov/ets_web/search/showPDF.cfm?G%3E%29S2%3DJ9JSBW%27%5EZC%2E%20%5C%5BK4%3FXVAHQQ%3AW%2FLJ%5B%5E%3AICSBNKB%5FC%2A69NBFZ%0A,"25.1, 20.6.2"
